case,prompt_id,seed,step,age,model,baseline_guided_noise_error,residual_relative_l1,corrected_feature_relative_l1,guided_noise_error,recovery_fraction,milliseconds
texture_seed101,texture,101,15,2,conv_delta,0.2028874307870865,0.9608416557312012,0.34284862875938416,0.19909268617630005,0.018703694931051236,1494.411865234375
texture_seed101,texture,101,15,2,shallow_delta,0.2028874307870865,0.9623828530311584,0.3433985710144043,0.19906634092330933,0.0188335465087883,1495.03662109375
texture_seed101,texture,101,15,2,combined,0.2028874307870865,0.9623768925666809,0.34339645504951477,0.19979079067707062,0.015262848457406589,1494.3785400390625
texture_seed101,texture,101,15,2,combined_spatial_shuffle,0.2028874307870865,0.9643229246139526,0.3440908193588257,0.19918861985206604,0.01823085304334127,1498.31591796875
texture_seed101,texture,101,15,2,oracle,0.2028874307870865,0.0,0.0,0.06742838025093079,0.6676561973832116,1486.2296142578125
texture_seed101,texture,101,18,2,cached_lowrank,0.21245542168617249,0.9097094535827637,0.2579781413078308,0.194223552942276,0.08581503168616522,1521.4603271484375
texture_seed101,texture,101,18,2,conv_delta,0.21245542168617249,0.9115150570869446,0.2584901750087738,0.19414646923542023,0.08617785465506848,1509.697265625
texture_seed101,texture,101,18,2,shallow_delta,0.21245542168617249,0.9134764075279236,0.25904637575149536,0.19388140738010406,0.08742546628678151,1511.7901611328125
texture_seed101,texture,101,18,2,combined,0.21245542168617249,0.9134848713874817,0.25904878973960876,0.19422687590122223,0.08579939095118252,1513.6905517578125
texture_seed101,texture,101,18,2,combined_spatial_shuffle,0.21245542168617249,0.9179139733314514,0.2603048086166382,0.1947704702615738,0.08324076309392535,1513.545654296875
texture_seed101,texture,101,18,2,oracle,0.21245542168617249,0.0,0.0,0.10041966289281845,0.5273377252704199,1504.0218505859375
texture_seed202,texture,202,4,2,cached_lowrank,0.15356984734535217,0.9682838916778564,0.8890870213508606,0.15899640321731567,-0.03533607648746378,1098.98291015625
texture_seed202,texture,202,4,2,conv_delta,0.15356984734535217,0.9665321111679077,0.8874784708023071,0.16192330420017242,-0.054395162847526726,1083.98095703125
texture_seed202,texture,202,4,2,shallow_delta,0.15356984734535217,0.968873918056488,0.8896287679672241,0.16226661205291748,-0.05663067885981406,1084.87109375
texture_seed202,texture,202,4,2,combined,0.15356984734535217,0.968187689781189,0.8889986872673035,0.16154058277606964,-0.05190299768152178,1084.2525634765625
texture_seed202,texture,202,4,2,combined_spatial_shuffle,0.15356984734535217,0.9810242056846619,0.9007852673530579,0.15756665170192719,-0.026025970759656267,1083.5916748046875
texture_seed202,texture,202,4,2,oracle,0.15356984734535217,0.0,0.0,0.019695844501256943,0.8717466687522039,1273.5963134765625
texture_seed202,texture,202,9,2,cached_lowrank,0.17773215472698212,0.9901716113090515,0.5599974989891052,0.18592703342437744,-0.0461080253597535,1506.052001953125
texture_seed202,texture,202,9,2,conv_delta,0.17773215472698212,0.9878615140914917,0.5586910247802734,0.18590427935123444,-0.04598000084343591,1508.939208984375
texture_seed202,texture,202,9,2,shallow_delta,0.17773215472698212,0.9873260855674744,0.5583882331848145,0.1855926513671875,-0.044226643469663936,1510.1439208984375
texture_seed202,texture,202,9,2,combined,0.17773215472698212,0.986367404460907,0.5578460097312927,0.18468639254570007,-0.03912762904045415,1509.6834716796875
texture_seed202,texture,202,9,2,combined_spatial_shuffle,0.17773215472698212,0.9934524297714233,0.5618529915809631,0.1861170083284378,-0.047176908502211255,1507.5223388671875
texture_seed202,texture,202,9,2,oracle,0.17773215472698212,0.0,0.0,0.04733792692422867,0.7336558092319007,1523.7032470703125
texture_seed202,texture,202,12,2,cached_lowrank,0.17599718272686005,0.9843524694442749,0.40027284622192383,0.17872150242328644,-0.015479336965605961,1568.4168701171875
texture_seed202,texture,202,12,2,conv_delta,0.17599718272686005,0.9846655130386353,0.4004001319408417,0.17802013456821442,-0.011494228543952906,1567.3968505859375
texture_seed202,texture,202,12,2,shallow_delta,0.17599718272686005,0.9838844537734985,0.4000825583934784,0.17722377181053162,-0.0069693677175229705,1569.7801513671875
texture_seed202,texture,202,12,2,combined,0.17599718272686005,0.9848331212997437,0.4004683196544647,0.17739607393741608,-0.007948372745983374,1568.439697265625
texture_seed202,texture,202,12,2,combined_spatial_shuffle,0.17599718272686005,0.987882137298584,0.4017081558704376,0.17750467360019684,-0.008565426161828694,1568.703369140625
texture_seed202,texture,202,12,2,oracle,0.17599718272686005,0.0,0.0,0.05469096451997757,0.689250909175884,1548.482666015625
texture_seed202,texture,202,15,2,cached_lowrank,0.14619281888008118,0.9622796177864075,0.2988022565841675,0.1447306126356125,0.010001901978975488,1579.7349853515625
texture_seed202,texture,202,15,2,conv_delta,0.14619281888008118,0.9624033570289612,0.2988406717777252,0.1442854404449463,0.013047004974296783,1578.6829833984375
texture_seed202,texture,202,15,2,shallow_delta,0.14619281888008118,0.9609894752502441,0.2984016537666321,0.1439826339483261,0.015118286579917671,1578.83740234375
texture_seed202,texture,202,15,2,combined,0.14619281888008118,0.9616392254829407,0.2986034154891968,0.1444263458251953,0.012083172541702367,1579.0892333984375
texture_seed202,texture,202,15,2,combined_spatial_shuffle,0.14619281888008118,0.9652506113052368,0.2997247874736786,0.14433425664901733,0.01271308840818222,1579.0478515625
texture_seed202,texture,202,15,2,oracle,0.14619281888008118,0.0,0.0,0.05986678972840309,0.5904943198508914,1565.3626708984375
texture_seed202,texture,202,18,2,cached_lowrank,0.17907340824604034,0.9102800488471985,0.24693484604358673,0.16945576667785645,0.05370781548408131,1585.222900390625
texture_seed202,texture,202,18,2,conv_delta,0.17907340824604034,0.9108648896217346,0.24709349870681763,0.16979187726974487,0.051830872418215136,1585.3382568359375
texture_seed202,texture,202,18,2,shallow_delta,0.17907340824604034,0.9097095727920532,0.24678009748458862,0.1694372147321701,0.05381141515232937,1586.3197021484375
texture_seed202,texture,202,18,2,combined,0.17907340824604034,0.9100068211555481,0.24686074256896973,0.16956350207328796,0.05310618849497808,1586.1209716796875
texture_seed202,texture,202,18,2,combined_spatial_shuffle,0.17907340824604034,0.9157903790473938,0.24842965602874756,0.16881954669952393,0.05726066001060295,1587.5042724609375
texture_seed202,texture,202,18,2,oracle,0.17907340824604034,0.0,0.0,0.09498236328363419,0.46958979440916276,1579.449951171875
